#   2MASS JHK light curves for RR Lyrae star SDSSJ015450+001501 (2969 epochs) 
#   For details, see Szabo et al. (2013) 
#   sourceID     ra        dec        mjd_bjd      J     Jerr Jq    H     Herr Hq    K     Kerr Kq
    19090916 28.709012  0.250368  50767.2197395 14.363  0.029  A 14.051  0.043  A 14.008  0.048  A
    19093917 28.709021  0.250394  50767.2543380 14.407  0.028  A 14.105  0.036  A 14.043  0.050  A
    19094013 28.709008  0.250372  50767.2546380 14.387  0.029  A 14.010  0.041  A 14.104  0.050  A
    19097111 28.709002  0.250365  50767.2564379 14.438  0.029  A 14.082  0.044  A 14.137  0.052  A
    19097219 28.709027  0.250370  50767.2567379 14.355  0.028  A 14.149  0.036  A 13.997  0.042  A
    19100297 28.709009  0.250369  50767.2585378 14.407  0.032  A 14.081  0.039  A 14.125  0.045  A
    19100395 28.709008  0.250374  50767.2589378 14.406  0.030  A 14.010  0.036  A 13.916  0.047  A
    19103503 28.709005  0.250371  50767.3015359 14.445  0.031  A 14.076  0.041  A 14.002  0.056  A
    19103612 28.709017  0.250379  50767.3019358 14.470  0.030  A 14.155  0.045  A 14.114  0.056  A
    19106611 28.709014  0.250370  50767.3037358 14.406  0.032  A 14.162  0.039  A 14.069  0.056  A
    19106702 28.709006  0.250360  50767.3040358 14.451  0.030  A 14.109  0.039  A 14.011  0.051  A
    19109721 28.709010  0.250394  50767.3058357 14.434  0.029  A 14.130  0.036  A 14.142  0.049  A
    19109819 28.708997  0.250379  50767.3061357 14.416  0.030  A 14.292  0.041  A 14.040  0.049  A
    19112900 28.708998  0.250384  50767.3428340 14.564  0.032  A 14.169  0.046  A 14.270  0.060  A
    19113001 28.709001  0.250373  50767.3432340 14.476  0.030  A 14.153  0.042  A 14.144  0.057  A
    19115925 28.709009  0.250388  50767.3450339 14.506  0.028  A 14.181  0.046  A 14.070  0.054  A
    19116016 28.709014  0.250391  50767.3453339 14.584  0.032  A 14.277  0.050  A 14.145  0.066  A
    19118943 28.708975  0.250409  50767.3471338 14.469  0.031  A 14.207  0.046  A 14.127  0.062  A
    19119035 28.709021  0.250358  50767.3474338 14.462  0.029  A 14.138  0.043  A 14.114  0.060  A
    19121980 28.709021  0.250373  50767.3841321 14.520  0.035  A 14.443  0.065  A 14.273  0.072  A
    19122062 28.708996  0.250362  50767.3862320 14.620  0.038  A 14.211  0.054  A 14.184  0.072  A
    19124985 28.708981  0.250406  50767.3866320 14.537  0.038  A 14.348  0.062  A 14.220  0.072  A
    19125068 28.708976  0.250368  50767.3883319 14.444  0.033  A 14.188  0.056  A 14.163  0.069  A
   186874753 28.708997  0.250411  50768.1084992 14.044  0.027  A 14.004  0.047  A 13.998  0.062  A
   186874866 28.708997  0.250384  50768.1088992 14.043  0.023  A 13.889  0.039  A 13.947  0.050  A
   186890263 28.708986  0.250386  50768.1106991 14.072  0.028  A 13.934  0.041  A 13.937  0.052  A
   186890355 28.709007  0.250362  50768.1109991 14.074  0.026  A 13.965  0.048  A 13.905  0.045  A
   186893397 28.708997  0.250374  50768.1127990 14.109  0.030  A 14.078  0.050  A 14.079  0.052  A
   186893492 28.708980  0.250364  50768.1130990 14.083  0.028  A 13.893  0.044  A 13.860  0.051  A
   186896443 28.708999  0.250389  50768.2015950 14.115  0.027  A 13.873  0.037  A 13.807  0.038  A
   186896542 28.708987  0.250366  50768.2018950 14.115  0.028  A 13.899  0.040  A 13.890  0.046  A
   187077768 28.708999  0.250392  50768.2036949 14.112  0.025  A 13.953  0.037  A 13.846  0.049  A
   187077873 28.708984  0.250393  50768.2040949 14.149  0.030  A 13.884  0.031  A 13.881  0.044  A
   187080801 28.709002  0.250400  50768.2057948 14.132  0.026  A 13.855  0.032  A 13.889  0.045  A
   187080916 28.708981  0.250376  50768.2061948 14.104  0.026  A 13.885  0.034  A 13.890  0.052  A
   187083888 28.709013  0.250389  50768.2867911 14.220  0.028  A 13.980  0.040  A 13.877  0.049  A
   187083997 28.708995  0.250359  50768.2870910 14.201  0.027  A 13.941  0.038  A 13.895  0.046  A
   187098930 28.709001  0.250389  50768.2888910 14.181  0.028  A 13.974  0.038  A 13.996  0.050  A
   187099045 28.708990  0.250378  50768.2891910 14.182  0.026  A 13.963  0.037  A 13.887  0.046  A
   187101989 28.709026  0.250379  50768.2909909 14.185  0.027  A 13.985  0.035  A 13.850  0.045  A
   187102092 28.709000  0.250376  50768.2913908 14.143  0.025  A 13.862  0.039  A 13.934  0.046  A
   187105157 28.709021  0.250391  50768.3791867 14.257  0.029  A 13.900  0.046  A 13.906  0.062  A
   187105254 28.709018  0.250392  50768.3795867 14.221  0.026  A 13.989  0.048  A 13.897  0.060  A
   187120492 28.709017  0.250353  50768.3812866 14.273  0.028  A 13.882  0.043  A 13.850  0.060  A
   187120604 28.709007  0.250345  50768.3816866 14.272  0.025  A 13.988  0.045  A 13.914  0.061  A
   187123661 28.708994  0.250369  50768.3834865 14.258  0.028  A 13.928  0.047  A 13.922  0.058  A
   187123753 28.709028  0.250341  50768.3837865 14.244  0.031  A 14.078  0.044  A 13.902  0.059  A
    17369758 28.708957  0.250379  50771.1036548 14.427  0.033  A 14.148  0.052  A 14.114  0.068  A
    17369865 28.708986  0.250375  50771.1083546 14.428  0.035  A 14.072  0.056  A 13.931  0.059  A
    17372842 28.708979  0.250400  50771.1100545 14.385  0.037  A 14.173  0.059  A 14.091  0.065  A
    17372959 28.708980  0.250357  50771.1104545 14.415  0.038  A 14.069  0.050  A 14.024  0.068  A
    17375821 28.708997  0.250393  50771.1122544 14.381  0.030  A 14.012  0.055  A 14.048  0.057  A
    17375913 28.709013  0.250357  50771.1125544 14.440  0.033  A 14.218  0.060  A 14.078  0.065  A
    17390937 28.708997  0.250370  50771.2044498 14.516  0.026  A 14.263  0.043  A 14.238  0.056  A
    17391036 28.708989  0.250384  50771.2048497 14.521  0.032  A 14.264  0.044  A 14.099  0.057  A
    17394027 28.709010  0.250384  50771.2066496 14.557  0.033  A 14.307  0.050  A 14.180  0.060  A
    17394112 28.708994  0.250385  50771.2069496 14.522  0.030  A 14.240  0.044  A 14.133  0.058  A
    17397052 28.709004  0.250378  50771.2087495 14.506  0.032  A 14.230  0.043  A 14.228  0.059  A
    17397149 28.709006  0.250385  50771.2090495 14.542  0.033  A 14.182  0.041  A 14.275  0.051  A
    17410447 28.708994  0.250389  50771.3008449 14.077  0.027  A 13.913  0.034  A 13.945  0.051  A
    17410548 28.709017  0.250372  50771.3011448 14.034  0.027  A 13.959  0.039  A 13.878  0.047  A
    17413637 28.709011  0.250375  50771.3029447 14.070  0.028  A 13.998  0.038  A 13.966  0.053  A
    17413731 28.709019  0.250375  50771.3032447 14.120  0.029  A 13.968  0.039  A 14.033  0.053  A
    17416665 28.709013  0.250406  50771.3050446 14.079  0.027  A 13.993  0.041  A 14.027  0.054  A
    17416787 28.709000  0.250376  50771.3054446 14.066  0.025  A 13.983  0.034  A 14.079  0.055  A
    16765648 28.708988  0.250370  50777.2961143 14.275  0.030  A 13.934  0.036  A 13.907  0.056  A
    16765752 28.708985  0.250413  50777.2965143 14.247  0.031  A 13.997  0.042  A 13.829  0.052  A
    16768757 28.708970  0.250389  50777.2982142 14.216  0.030  A 13.965  0.037  A 13.918  0.056  A
    16768839 28.708998  0.250387  50777.2986142 14.257  0.028  A 13.897  0.039  A 13.940  0.061  A
    16771819 28.708978  0.250416  50777.3003141 14.231  0.027  A 13.964  0.041  A 13.805  0.052  A
    16771913 28.708993  0.250367  50777.3007140 14.297  0.031  A 14.040  0.039  A 13.888  0.057  A
    19896538 28.709000  0.250396  50781.0993784 14.346  0.034  A 14.082  0.049  A 14.056  0.064  A
    19896608 28.708993  0.250391  50781.1006783 14.195  0.030  A 13.896  0.046  A 13.956  0.063  A
    20071486 28.709006  0.250387  50781.1024782 14.235  0.033  A 13.939  0.046  A 14.065  0.069  A
    20071574 28.709009  0.250381  50781.1027782 14.268  0.032  A 14.031  0.052  A 13.864  0.060  A
    20074593 28.709001  0.250384  50781.1045781 14.242  0.033  A 13.966  0.048  A 13.851  0.053  A
    20074696 28.709014  0.250412  50781.1048781 14.205  0.029  A 13.915  0.043  A 13.953  0.060  A
    20077633 28.709004  0.250357  50781.2081714 14.299  0.030  A 14.014  0.042  A 14.115  0.054  A
    20077739 28.708989  0.250386  50781.2084714 14.331  0.029  A 14.056  0.041  A 13.988  0.055  A
    20092004 28.709016  0.250389  50781.2102713 14.340  0.029  A 14.016  0.045  A 14.054  0.051  A
    20092090 28.709012  0.250365  50781.2105713 14.329  0.026  A 14.103  0.042  A 14.098  0.052  A
    20095108 28.708988  0.250378  50781.2123711 14.353  0.030  A 14.069  0.042  A 13.980  0.052  A
    20095187 28.709016  0.250388  50781.2126711 14.353  0.030  A 13.977  0.037  A 13.884  0.045  A
    20098237 28.708983  0.250388  50781.2998654 14.402  0.030  A 14.074  0.040  A 14.163  0.060  A
    20098345 28.708993  0.250376  50781.3001654 14.474  0.030  A 14.105  0.038  A 14.065  0.059  A
    20116287 28.708992  0.250355  50781.3019653 14.398  0.029  A 14.133  0.043  A 14.018  0.054  A
    20116394 28.709007  0.250384  50781.3022653 14.348  0.030  A 14.099  0.042  A 14.195  0.065  A
    20119415 28.709024  0.250386  50781.3039652 14.446  0.033  A 14.148  0.042  A 14.165  0.060  A
    20119509 28.709024  0.250374  50781.3043651 14.421  0.030  A 14.154  0.039  A 14.166  0.060  A
    20122487 28.709013  0.250388  50785.2141017 14.518  0.029  A 14.304  0.046  A 14.220  0.056  A
    20122573 28.709001  0.250395  50785.2145016 14.535  0.031  A 14.329  0.045  A 14.199  0.054  A
    20199167 28.709021  0.250371  50785.2162015 14.536  0.032  A 14.258  0.050  A 14.163  0.053  A
    20199254 28.708993  0.250400  50785.2166015 14.518  0.030  A 14.253  0.047  A 14.134  0.056  A
    20202330 28.709006  0.250367  50785.2183014 14.480  0.030  A 14.245  0.045  A 14.202  0.057  A
    20202445 28.708993  0.250402  50785.2187013 14.558  0.031  A 14.184  0.045  A 14.158  0.056  A
    20205579 28.709003  0.250383  50785.3077951 14.116  0.029  A 14.049  0.049  A 13.914  0.050  A
    20205673 28.709008  0.250387  50785.3080950 14.013  0.028  A 13.991  0.039  A 13.869  0.048  A
    20222408 28.708994  0.250370  50785.3098949 14.048  0.027  A 13.930  0.041  A 13.952  0.051  A
    20222491 28.709002  0.250366  50785.3101949 14.092  0.027  A 14.038  0.038  A 13.979  0.058  A
    20225458 28.709008  0.250373  50785.3118948 14.016  0.027  A 13.959  0.047  A 13.878  0.055  A
    20225546 28.709002  0.250400  50785.3122947 14.090  0.029  A 13.976  0.046  A 13.951  0.058  A
    20739360 28.709007  0.250378  50786.1937326 14.313  0.025  A 14.040  0.045  A 13.936  0.052  A
    20739448 28.709022  0.250372  50786.1941326 14.225  0.024  A 13.962  0.041  A 13.918  0.049  A
    21136880 28.709000  0.250410  50786.1958325 14.235  0.029  A 13.889  0.037  A 13.936  0.051  A
    21137020 28.709014  0.250381  50786.1962324 14.216  0.024  A 13.921  0.038  A 13.803  0.048  A
    21140013 28.709006  0.250393  50786.1979323 14.347  0.033  A 14.039  0.041  A 13.996  0.054  A
    21140112 28.708990  0.250418  50786.1983323 14.396  0.038  A 14.059  0.067  A 13.891  0.070  A
    21143245 28.709001  0.250381  50786.2920256 14.280  0.025  A 13.935  0.041  A 13.973  0.058  A
    21143347 28.709039  0.250411  50786.2923256 14.325  0.026  A 13.977  0.040  A 13.982  0.052  A
    21159252 28.709001  0.250387  50786.2941254 14.327  0.028  A 14.070  0.046  A 13.948  0.051  A
    21159350 28.708991  0.250395  50786.2944254 14.343  0.028  A 14.134  0.043  A 13.948  0.052  A
    21162340 28.708990  0.250367  50786.2962253 14.355  0.028  A 13.964  0.038  A 14.012  0.054  A
    21162433 28.708998  0.250382  50786.2965253 14.325  0.026  A 14.021  0.045  A 13.932  0.052  A
    20228535 28.709025  0.250358  50787.0982678 14.512  0.031  A 14.252  0.051  A 14.043  0.056  A
    20228612 28.709024  0.250372  50787.0986678 14.532  0.032  A 14.204  0.048  A 14.189  0.056  A
    20316210 28.709006  0.250390  50787.1003676 14.506  0.032  A 14.229  0.049  A 14.106  0.058  A
    20316317 28.708983  0.250365  50787.1007676 14.490  0.028  A 14.131  0.043  A 14.264  0.058  A
    20319352 28.709000  0.250376  50787.1024675 14.524  0.029  A 14.217  0.047  A 14.191  0.057  A
    20319458 28.709001  0.250378  50787.1028675 14.484  0.031  A 14.213  0.042  A 14.183  0.064  A
    20322478 28.709009  0.250376  50787.1901612 14.072  0.025  A 13.947  0.035  A 14.032  0.049  A
    20322582 28.709008  0.250374  50787.1905612 14.112  0.025  A 14.086  0.041  A 13.906  0.042  A
    20338023 28.709001  0.250403  50787.1922610 14.089  0.026  A 13.943  0.036  A 13.906  0.044  A
    20338136 28.709017  0.250387  50787.1926610 14.147  0.026  A 13.973  0.034  A 13.944  0.046  A
    20341374 28.709036  0.250383  50787.1943609 14.058  0.024  A 14.052  0.032  A 13.898  0.043  A
    20341471 28.708986  0.250393  50787.1947609 14.029  0.024  A 13.977  0.036  A 13.878  0.044  A
    20344646 28.709021  0.250360  50787.2814546 14.147  0.023  A 13.977  0.036  A 13.949  0.049  A
    20344755 28.709017  0.250388  50787.2817545 14.087  0.024  A 13.912  0.034  A 13.908  0.043  A
    20360575 28.709001  0.250378  50787.2835544 14.140  0.027  A 13.964  0.036  A 13.904  0.050  A
    20360705 28.709024  0.250365  50787.2838544 14.053  0.027  A 13.960  0.032  A 13.885  0.049  A
    20363747 28.708990  0.250388  50787.2856542 14.163  0.028  A 13.949  0.036  A 13.821  0.042  A
    20363828 28.709006  0.250369  50787.2859542 14.071  0.025  A 13.993  0.038  A 13.909  0.047  A
    10038165 28.709000  0.250413  51003.4463211 14.257  0.030  A 14.007  0.041  A 13.947  0.075  A
    10038255 28.708985  0.250394  51003.4466211 14.219  0.031  A 13.949  0.040  A 13.941  0.077  A
    10041144 28.709001  0.250385  51003.4484213 14.264  0.029  A 14.043  0.049  A 14.060  0.085  A
    10041252 28.708979  0.250403  51003.4487213 14.379  0.036  A 14.132  0.049  A 14.075  0.086  A
    10044182 28.708984  0.250377  51003.4505215 14.318  0.032  A 14.025  0.041  A 13.778  0.069  A
    10044302 28.708969  0.250389  51003.4508215 14.263  0.035  A 13.973  0.040  A 14.036  0.082  A
   191430533 28.708998  0.250379  51014.3254603 14.367  0.030  A 14.031  0.041  A 14.081  0.066  A
   191430640 28.708996  0.250348  51014.3258604 14.323  0.037  A 13.935  0.046  A 14.041  0.058  A
   191444653 28.709028  0.250367  51014.3275605 14.313  0.032  A 13.993  0.045  A 14.152  0.071  A
   191444741 28.708978  0.250376  51014.3279606 14.276  0.027  A 13.958  0.043  A 13.979  0.061  A
   191448192 28.709021  0.250358  51014.3296607 14.323  0.026  A 13.924  0.038  A 14.143  0.070  A
   191448297 28.709015  0.250370  51014.3300608 14.275  0.029  A 13.976  0.043  A 14.033  0.060  A
   191451717 28.709016  0.250367  51014.4070683 14.366  0.034  A 14.092  0.046  A 14.105  0.064  A
   191451808 28.708989  0.250364  51014.4073683 14.370  0.033  A 13.982  0.041  A 14.186  0.072  A
   192160402 28.708992  0.250352  51014.4090685 14.365  0.038  A 14.246  0.063  A 14.058  0.070  A
   192160480 28.709016  0.250375  51014.4094685 14.375  0.033  A 14.035  0.060  A 14.012  0.065  A
   192163293 28.709014  0.250364  51014.4111687 14.338  0.032  A 14.082  0.041  A 14.164  0.073  A
   192163374 28.709005  0.250374  51014.4115687 14.415  0.034  A 14.118  0.051  A 13.972  0.064  A
   192166224 28.708966  0.250389  51029.3616864 14.140  0.029  A 13.935  0.042  A 13.884  0.067  A
   192166301 28.708983  0.250371  51029.3619864 14.109  0.029  A 13.849  0.036  A 13.852  0.051  A
   192178597 28.708989  0.250384  51029.3637866 14.108  0.027  A 13.976  0.037  A 13.884  0.051  A
   192178684 28.709001  0.250374  51029.3640866 14.157  0.032  A 13.821  0.034  A 13.999  0.065  A
   192181487 28.709034  0.250368  51029.3657868 14.128  0.026  A 14.020  0.046  A 13.899  0.052  A
   192181580 28.708994  0.250396  51029.3661868 14.087  0.032  A 13.922  0.042  A 13.923  0.052  A
   192184302 28.709009  0.250400  51029.4430940 14.179  0.033  A 13.928  0.035  A 13.905  0.050  A
   192184402 28.708991  0.250360  51029.4433941 14.247  0.033  A 13.934  0.042  A 14.005  0.062  A
   192239825 28.709006  0.250374  51029.4451942 14.211  0.030  A 13.923  0.031  A 13.785  0.043  A
   192239924 28.708988  0.250400  51029.4454942 14.168  0.030  A 13.983  0.033  A 13.938  0.062  A
   192242778 28.708991  0.250369  51029.4471944 14.184  0.023  A 13.930  0.038  A 13.868  0.044  A
   192242854 28.708989  0.250392  51029.4475944 14.152  0.029  A 13.967  0.040  A 13.966  0.062  A
   187126843 28.708997  0.250363  51033.2845461 14.176  0.036  A 13.835  0.031  A 13.885  0.049  A
   187126959 28.708987  0.250387  51033.2848461 14.211  0.029  A 13.856  0.042  A 13.802  0.052  A
   187141749 28.709006  0.250368  51033.2866463 14.219  0.029  A 14.007  0.042  A 14.035  0.059  A
   187141823 28.708989  0.250361  51033.2869463 14.162  0.026  A 13.976  0.027  A 14.075  0.056  A
   187144757 28.709017  0.250367  51033.2886465 14.223  0.038  A 13.928  0.038  A 13.928  0.044  A
   187144816 28.708980  0.250359  51033.2890465 14.160  0.024  A 13.899  0.037  A 13.952  0.053  A
   187147700 28.709002  0.250362  51033.3675537 14.320  0.030  A 13.966  0.032  A 13.955  0.057  A
   187147793 28.709029  0.250372  51033.3679538 14.287  0.032  A 13.974  0.039  A 14.000  0.055  A
   190236251 28.709006  0.250379  51033.3696539 14.245  0.035  A 13.986  0.043  A 14.014  0.058  A
   190236334 28.709007  0.250386  51033.3700540 14.269  0.027  A 13.897  0.049  A 13.866  0.047  A
   190239249 28.709005  0.250388  51033.3717541 14.248  0.027  A 13.946  0.044  A 13.854  0.051  A
   190239330 28.709004  0.250378  51033.3720541 14.300  0.033  A 14.034  0.036  A 13.941  0.054  A
   190242226 28.709005  0.250385  51033.4408604 14.366  0.030  A 14.000  0.034  A 13.980  0.058  A
   190242303 28.709005  0.250378  51033.4411605 14.313  0.032  A 14.005  0.044  A 13.929  0.052  A
   190254301 28.709002  0.250376  51033.4428606 14.362  0.029  A 13.940  0.036  A 14.060  0.056  A
   190254382 28.708997  0.250401  51033.4432607 14.317  0.033  A 14.065  0.037  A 13.854  0.044  A
   190257376 28.708995  0.250384  51033.4449608 14.314  0.030  A 14.078  0.025  A 13.891  0.051  A
   190257461 28.709000  0.250379  51033.4453608 14.328  0.032  A 14.005  0.033  A 13.988  0.053  A
   190260382 28.709010  0.250412  51042.2781382 14.258  0.027  A 13.961  0.040  A 13.937  0.060  A
   190260466 28.709015  0.250393  51042.2785382 14.263  0.033  A 14.068  0.045  A 14.029  0.059  A
   190272533 28.708996  0.250364  51042.2802384 14.279  0.029  A 13.976  0.036  A 13.786  0.046  A
   190272622 28.708983  0.250406  51042.2806384 14.196  0.028  A 14.025  0.044  A 13.804  0.054  A
   190275559 28.708996  0.250368  51042.2823386 14.243  0.027  A 13.930  0.047  A 13.808  0.053  A
   190275656 28.708997  0.250368  51042.2827386 14.215  0.027  A 13.986  0.034  A 13.870  0.049  A
   190278492 28.708976  0.250409  51042.3600453 14.380  0.036  A 13.928  0.041  A 13.984  0.065  A
   190278577 28.708996  0.250370  51042.3603453 14.310  0.032  A 14.099  0.046  A 14.061  0.067  A
   190371036 28.708979  0.250390  51042.3621455 14.387  0.039  A 14.035  0.055  A 14.044  0.067  A
   190371125 28.708991  0.250364  51042.3624455 14.298  0.029  A 13.972  0.046  A 13.787  0.068  A
   190374068 28.708992  0.250369  51042.3641456 14.338  0.032  A 14.036  0.043  A 14.027  0.063  A
   190374175 28.709014  0.250354  51042.3645457 14.268  0.036  A 13.899  0.042  A 13.965  0.060  A
   190377100 28.708977  0.250398  51042.4324515 14.344  0.031  A 14.107  0.048  A 14.050  0.064  A
   190377175 28.708998  0.250375  51042.4327515 14.379  0.034  A 14.119  0.051  A 13.918  0.068  A
   190389607 28.708989  0.250369  51042.4345517 14.340  0.033  A 14.061  0.041  A 13.943  0.057  A
   190389702 28.709014  0.250377  51042.4348517 14.390  0.033  A 13.956  0.041  A 14.172  0.071  A
   190392637 28.709001  0.250404  51042.4365518 14.368  0.034  A 14.171  0.052  A 14.018  0.060  A
   190392720 28.708974  0.250398  51042.4369519 14.409  0.032  A 14.088  0.043  A 14.107  0.070  A
   190395556 28.709008  0.250371  51063.2053163 14.215  0.029  A 13.888  0.041  A 13.816  0.043  A
   190395640 28.708991  0.250377  51063.2057163 14.191  0.030  A 13.965  0.037  A 13.927  0.044  A
   190407642 28.708991  0.250376  51063.2074164 14.188  0.030  A 13.977  0.036  A 13.899  0.047  A
   190407731 28.708969  0.250373  51063.2078164 14.209  0.032  A 13.987  0.043  A 13.967  0.054  A
